PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL10,NumberFormatting,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,InstrumentOrder,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,InstrumentSection,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,ItemOrder,5
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,Response,3
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,Score,2
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,Position,5
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,DateCreated,2023-02-10T09:24:42-0600
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL11,NumberFormatting,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,InstrumentOrder,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,InstrumentSection,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,ItemOrder,6
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,Response,0
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,Score,0
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,Position,6
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,DateCreated,2023-02-10T09:24:47-0600
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL15,NumberFormatting,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,InstrumentOrder,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,InstrumentSection,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,ItemOrder,7
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,Response,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,Position,7
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,DateCreated,2023-02-10T09:24:50-0600
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_instruction,NumberFormatting,xxxx.x
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,InstrumentOrder,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,InstrumentSection,1
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,ItemOrder,8
567,794F3CB0-543E-468D-BFB2-A10A6B288DF7,B2A7F060-6DEA-4A3E-94A5-DD4D3D5529E9,MEP RT 21023 7,Mullen Expressive Prompted,EL16_image,Response,1
