PID,RegistrationID,AssessmentName,InstrumentID,InstrumentName,ItemID,Response,Score,TScore,TScoreStandardError,Theta,ThetaStandardError,Position,ResponseTime,DateCreated,NumberFormatting
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,PB_sum,,4,,,,,27,,2023-02-05T16:20:26-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_Prompt4,1,,,,,,28,,2023-02-05T16:22:28-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_20,,0,,,,,29,,2023-02-05T16:22:28-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_21,,0,,,,,30,,2023-02-05T16:22:28-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_22,1,1,,,,,31,,2023-02-05T16:22:28-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_23,1,1,,,,,32,,2023-02-05T16:22:28-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SC1_sum,,2,,,,,33,,2023-02-05T16:22:28-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_Prompt5,1,,,,,,34,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_24,,0,,,,,35,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_25,1,1,,,,,36,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_26,,0,,,,,37,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_27,1,1,,,,,38,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_28,,0,,,,,39,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_29,1,1,,,,,40,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_30,,0,,,,,41,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SO_24-48_31,,0,,,,,42,,2023-02-05T16:25:34-0600,xxxx.x
567,3ABD8656-7596-4C11-9D3E-07170E180F17,SO RT 2 2523,A1787AC2-7C81-4395-A217-8F25468CA3A5,Social Observation,SC2_sum,,3,,,,,43,,2023-02-05T16:25:34-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_Title,1,,,,,,1,,2023-02-05T15:58:32-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_Instructions_9-23,1,,,,,,2,,2023-02-05T15:58:38-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt1,1,,,,,,3,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_1,1,1,,,,,4,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_2,1,1,,,,,5,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_3,1,1,,,,,6,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_4,,0,,,,,7,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_5,,0,,,,,8,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_6,,0,,,,,9,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_7,,0,,,,,10,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SA1_sum,,2,,,,,11,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SE1_sum,,1,,,,,12,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SI1_sum,,0,,,,,13,,2023-02-05T15:59:55-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt2,1,,,,,,14,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_9,,0,,,,,15,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_10,1,1,,,,,16,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_11,,0,,,,,17,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_12,,0,,,,,18,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_13,,0,,,,,19,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_14,,0,,,,,20,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_15,,0,,,,,21,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_16,1,1,,,,,22,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_17,,0,,,,,23,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SA2_sum,,1,,,,,24,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SE2_sum,,0,,,,,25,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SI2_sum,,1,,,,,26,,2023-02-05T16:01:37-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt3,1,,,,,,27,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_19,,0,,,,,28,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_20,,0,,,,,29,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_21,,0,,,,,30,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_22,,0,,,,,31,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_23,,0,,,,,32,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_24,,0,,,,,33,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_25,,0,,,,,34,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SA3_sum,,0,,,,,35,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SE3_sum,,0,,,,,36,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SI3_sum,,0,,,,,37,,2023-02-05T16:03:07-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt4,1,,,,,,38,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_27,,0,,,,,39,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_28,1,1,,,,,40,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_29,1,1,,,,,41,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_30,1,1,,,,,42,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_31,,0,,,,,43,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_32,,0,,,,,44,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_33,,0,,,,,45,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_34,,0,,,,,46,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_35,,0,,,,,47,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SA4_sum,,3,,,,,48,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SE4_sum,,0,,,,,49,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SI4_sum,,0,,,,,50,,2023-02-05T16:04:08-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt5,1,,,,,,51,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_37,,0,,,,,52,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_38,,0,,,,,53,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_39,,0,,,,,54,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_40,,0,,,,,55,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_41,1,1,,,,,56,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_42,1,1,,,,,57,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_43,1,1,,,,,58,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SA5_sum,,0,,,,,59,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SE5_sum,,0,,,,,60,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SI5_sum,,3,,,,,61,,2023-02-05T16:05:21-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt6,1,,,,,,62,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_45,1,1,,,,,63,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_46,1,1,,,,,64,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_47,1,1,,,,,65,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_48,,0,,,,,66,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_49,,0,,,,,67,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_50,,0,,,,,68,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_51,,0,,,,,69,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SA6_sum,,2,,,,,70,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SE6_sum,,1,,,,,71,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SI6_sum,,0,,,,,72,,2023-02-05T16:07:18-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_Prompt7,1,,,,,,73,,2023-02-05T16:08:17-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_53,,0,,,,,74,,2023-02-05T16:08:17-0600,xxxx.x
567,D6DAB0E8-644B-4488-A4CC-E75DFDEB0300,SO RT 1 2523,5BA4500B-1282-4FB0-A8E7-D0E81B494438,Social Observation,SO_9-23_54,,0,,,,,75,,2023-02-05T16:08:17-0600,xxxx.x
