PID,RegistrationID,InstrumentID,AssessmentName,InstrumentTitle,ItemID,Key,Value
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL4,ItemOrder,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL4,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL4,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL4,Position,5
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL4,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL4,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,ItemOrder,4
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,Position,6
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL5,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,ItemOrder,5
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,Position,7
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL6,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,ItemOrder,6
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,Position,8
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,DateCreated,2023-02-08T10:49:16-0600
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL8,NumberFormatting,xxxx.x
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,InstrumentOrder,1
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,InstrumentSection,3
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,ItemOrder,7
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,Response,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,Score,0
567,651BA64C-3F6D-493B-9544-38B8A629A5D0,3D58AACB-5286-430E-9BD2-7A3702074D25,MEO RT 2823 3,Mullen Expressive Observational,EL12,Position,9
